id_venda;cod_vendedor;cod_produto;cod_departamento;dtc_venda;qtd_venda;val_venda;num_nota
5079;2;2;1;17/06/2014;2;25.9;5
5080;11;23;5;27/11/2014;2;300;5
5081;8;10;3;07/08/2015;2;2.15;268
5082;6;19;4;21/03/2015;1;1500;732
5083;11;5;2;02/10/2014;1;2125.99;1133
5084;8;11;3;08/02/2014;1;0.5;26
5085;5;15;2;16/09/2015;3;98.5;1284
5086;1;16;3;16/03/2014;3;135;701
5087;11;9;3;24/02/2015;2;12.25;1056
5088;2;21;1;23/12/2014;2;2100;616
5089;11;4;2;27/07/2015;3;1300;669
5090;3;7;3;27/05/2015;1;52.9;605
5091;2;14;1;01/04/2014;3;25;632
5092;3;14;5;05/08/2015;1;25;546
5093;10;23;3;27/12/2015;2;300;183
5094;3;20;4;27/11/2015;1;350;758
5095;1;10;6;09/11/2015;2;2.15;871
5096;1;8;1;28/10/2014;2;875;538
5097;1;15;5;02/03/2014;3;98.5;1408
5098;6;5;1;16/05/2015;1;2125.99;1306
5099;10;19;5;08/03/2015;1;1500;919
5100;8;20;1;16/07/2014;3;350;540
5101;11;8;2;02/10/2015;2;875;212
5102;11;21;4;12/04/2014;1;2100;285
5103;12;5;2;09/08/2015;3;2125.99;736
5104;12;2;4;17/04/2015;2;25.9;587
5105;7;14;1;08/11/2015;3;25;1193
5106;2;7;4;24/04/2014;3;52.9;1236
5107;10;6;2;01/11/2015;3;550;77
5108;7;16;3;11/08/2014;3;135;1321
5109;6;23;3;08/12/2014;2;300;1234
5110;2;5;3;25/03/2015;1;2125.99;666
5111;9;5;5;25/04/2014;3;2125.99;415
5112;7;20;2;10/07/2015;2;350;1457
5113;10;20;6;14/12/2015;3;350;1298
5114;5;23;3;09/08/2015;1;300;43
5115;3;15;1;11/09/2014;2;98.5;1216
5116;1;11;2;23/08/2015;3;0.5;1161
5117;2;3;6;24/12/2014;1;342.09;1323
5118;3;5;4;21/03/2015;2;2125.99;321
5119;3;10;3;21/11/2015;3;2.15;652
5120;3;15;3;26/03/2014;3;98.5;240
5121;10;9;4;09/05/2015;2;12.25;1399
5122;8;3;1;26/01/2015;3;342.09;1087
5123;9;19;6;15/01/2015;2;1500;201
5124;6;11;6;10/10/2014;3;0.5;1199
5125;6;13;1;08/12/2014;2;3.2;725
5126;4;8;6;18/05/2014;2;875;821
5127;6;9;2;10/12/2015;3;12.25;522
5128;10;12;2;07/06/2014;1;5.3;378
5129;8;13;5;26/01/2014;3;3.2;1203
5130;12;16;1;21/01/2015;2;135;444
5131;7;18;6;17/05/2014;1;850;763
5132;6;9;1;06/08/2015;2;12.25;237
5133;6;8;2;19/12/2015;3;875;893
5134;8;18;3;26/05/2015;2;850;7
5135;2;7;2;15/06/2014;3;52.9;727
5136;5;20;4;19/04/2014;3;350;1386
5137;10;5;6;24/06/2014;3;2125.99;957
5138;6;5;6;12/03/2014;3;2125.99;1256
5139;3;12;4;01/10/2014;2;5.3;203
5140;3;21;6;05/09/2014;2;2100;1229
5141;5;10;4;09/12/2014;1;2.15;75
5142;12;23;6;03/10/2014;3;300;717
5143;7;3;6;28/03/2015;3;342.09;962
5144;7;22;2;26/01/2014;2;1600;604
5145;5;12;6;10/05/2015;2;5.3;1402
5146;6;13;2;04/04/2015;3;3.2;1434
5147;3;18;2;05/02/2014;1;850;847
5148;5;14;5;07/03/2014;3;25;477
5149;7;16;3;10/08/2015;2;135;1141
5150;9;19;4;27/10/2014;1;1500;693
5151;12;21;1;02/03/2014;1;2100;716
5152;10;15;4;14/10/2015;1;98.5;569
5153;4;22;3;06/03/2015;1;1600;900
5154;3;14;3;01/12/2015;2;25;839
5155;1;5;2;11/12/2015;1;2125.99;403
5156;12;10;3;02/02/2014;2;2.15;289
5157;11;5;3;09/07/2015;1;2125.99;1113
5158;9;2;2;15/04/2014;1;25.9;367
5159;3;22;5;19/11/2014;2;1600;1084
5160;10;10;3;02/08/2014;3;2.15;487
5161;5;17;4;22/03/2014;2;1075;471
5162;10;18;4;19/06/2014;2;850;362
5163;1;17;5;17/01/2014;3;1075;743
5164;12;4;5;12/04/2014;2;1300;1265
5165;3;15;2;25/11/2015;3;98.5;1225
5166;5;23;5;14/04/2014;3;300;174
5167;9;18;4;05/05/2015;1;850;603
5168;4;2;3;03/10/2014;3;25.9;809
5169;2;6;4;06/09/2015;3;550;1497
5170;5;16;4;11/04/2015;1;135;1250
5171;3;14;1;09/07/2015;1;25;1336
5172;7;15;5;10/05/2014;3;98.5;1222
5173;1;14;4;20/01/2015;1;25;1003
5174;3;12;5;21/11/2014;3;5.3;655
5175;9;21;1;24/04/2014;3;2100;1272
5176;5;18;1;01/11/2015;1;850;57
5177;6;20;4;22/03/2015;3;350;1422
5178;9;13;4;04/11/2015;3;3.2;356
5179;7;14;3;12/04/2014;2;25;1101
5180;11;21;2;23/06/2014;3;2100;1377
5181;3;2;6;08/07/2014;1;25.9;490
5182;5;1;6;20/11/2015;2;25.15;1205
5183;4;6;5;03/11/2015;1;550;1301
5184;5;13;4;11/07/2015;3;3.2;822
5185;11;22;5;19/04/2015;3;1600;273
5186;3;14;3;24/01/2014;3;25;1490
5187;8;1;4;06/09/2014;3;25.15;294
5188;12;19;2;16/06/2015;3;1500;979
5189;5;7;5;06/10/2015;1;52.9;1281
5190;3;3;5;07/06/2014;2;342.09;920
5191;11;10;5;21/04/2014;3;2.15;710
5192;3;20;5;01/01/2015;3;350;222
5193;5;7;2;07/08/2014;3;52.9;410
5194;8;12;5;25/04/2015;3;5.3;476
5195;3;3;5;20/07/2014;2;342.09;1169
5196;5;1;5;03/03/2015;2;25.15;60
5197;6;1;4;04/05/2015;3;25.15;469
5198;8;21;2;21/09/2014;1;2100;287
5199;1;23;5;21/06/2015;2;300;544
5200;7;17;2;27/11/2015;2;1075;216
5201;11;5;6;24/08/2015;3;2125.99;479
5202;8;21;3;17/12/2014;3;2100;728
5203;7;10;5;12/03/2015;2;2.15;35
5204;5;11;2;26/12/2015;2;0.5;952
5205;5;13;2;14/07/2014;1;3.2;215
5206;6;5;2;12/05/2014;2;2125.99;1099
5207;2;3;5;08/04/2014;1;342.09;994
5208;8;21;6;28/11/2015;3;2100;386
5209;10;20;1;07/11/2015;1;350;414
5210;1;2;5;06/07/2015;1;25.9;747
5211;2;7;3;28/02/2014;1;52.9;443
5212;10;14;1;13/10/2014;1;25;1152
5213;5;8;4;18/11/2014;3;875;870
5214;8;9;2;10/06/2014;1;12.25;470
5215;1;14;6;22/07/2014;3;25;803
5216;6;12;3;09/06/2014;2;5.3;63
5217;5;10;1;14/05/2015;3;2.15;135
5218;8;13;5;24/08/2014;1;3.2;815
5219;8;17;2;18/12/2014;1;1075;1209
5220;1;12;2;26/06/2015;2;5.3;1386
5221;11;19;1;22/04/2015;3;1500;1026
5222;7;4;1;25/10/2014;3;1300;1178
5223;2;13;3;03/01/2015;3;3.2;1182
5224;10;19;3;19/03/2014;3;1500;1057
5225;2;4;3;18/04/2014;2;1300;368
5226;7;4;1;22/12/2015;2;1300;103
5227;1;22;1;04/07/2015;3;1600;1477
5228;8;14;6;11/05/2014;2;25;113
5229;10;14;3;05/09/2015;3;25;376
5230;4;14;5;16/03/2015;2;25;791
5231;4;18;4;28/10/2014;3;850;978
5232;5;6;3;07/04/2014;1;550;1362
5233;8;20;5;11/02/2015;1;350;845
5234;10;6;5;17/09/2014;3;550;1337
5235;9;21;5;02/12/2014;2;2100;382
5236;3;19;4;08/09/2014;3;1500;206
5237;5;7;5;19/03/2015;2;52.9;724
5238;1;8;4;09/09/2014;2;875;1095
5239;1;8;4;02/04/2015;2;875;294
5240;10;18;5;07/12/2014;3;850;8
5241;10;5;2;12/05/2015;2;2125.99;448
5242;6;21;3;06/07/2014;2;2100;883
5243;11;19;6;23/04/2014;1;1500;442
5244;5;12;3;10/02/2015;2;5.3;1059
5245;1;14;6;08/03/2014;3;25;137
5246;8;3;6;06/10/2014;1;342.09;1373
5247;7;5;6;05/05/2015;1;2125.99;268
5248;10;2;1;15/04/2014;1;25.9;241
5249;3;23;5;13/10/2015;2;300;98
5250;5;13;5;14/10/2015;2;3.2;232
5251;10;19;5;24/10/2014;2;1500;1250
5252;10;11;1;14/11/2014;3;0.5;584
5253;12;15;4;21/01/2015;3;98.5;590
5254;8;16;3;28/04/2014;3;135;883
5255;7;22;4;17/06/2014;2;1600;19
5256;10;12;4;21/12/2015;1;5.3;462
5257;4;23;6;15/04/2014;3;300;1418
5258;6;3;1;26/05/2015;3;342.09;1113
5259;10;22;5;20/02/2015;3;1600;1283
5260;11;20;5;05/05/2014;2;350;927
5261;8;1;3;17/08/2014;2;25.15;71
5262;12;22;4;27/10/2014;3;1600;1036
5263;4;6;6;08/04/2015;2;550;880
5264;1;17;5;28/10/2015;1;1075;1300
5265;8;14;6;04/08/2014;2;25;681
5266;2;3;3;08/08/2015;3;342.09;127
5267;9;18;5;03/12/2014;1;850;679
5268;7;7;2;05/10/2014;1;52.9;935
5269;11;8;2;12/10/2014;3;875;593
5270;5;16;5;18/12/2015;3;135;729
5271;2;21;5;28/09/2014;2;2100;759
5272;9;8;5;23/11/2014;3;875;157
5273;10;8;1;20/02/2015;1;875;531
5274;4;9;1;18/09/2015;3;12.25;462
5275;1;15;4;06/07/2015;3;98.5;187
5276;12;12;4;24/06/2014;3;5.3;145
5277;11;3;1;26/11/2014;1;342.09;1315
5278;6;22;1;07/11/2015;2;1600;943
5279;8;23;6;26/05/2015;3;300;1057
5280;4;4;4;12/07/2015;2;1300;1406
5281;6;21;6;20/02/2014;2;2100;1467
5282;6;9;2;06/08/2015;2;12.25;269
5283;3;15;3;07/07/2015;3;98.5;670
5284;12;7;1;23/11/2015;2;52.9;163
5285;6;3;6;11/10/2015;2;342.09;673
5286;9;2;2;19/10/2015;1;25.9;218
5287;7;10;4;06/03/2014;2;2.15;214
5288;8;12;3;18/06/2014;2;5.3;1124
5289;3;20;1;15/03/2014;1;350;1197
5290;4;10;2;16/12/2015;3;2.15;989
5291;10;6;4;09/12/2014;1;550;238
5292;4;6;6;18/03/2015;3;550;608
5293;3;23;2;10/04/2014;3;300;176
5294;10;18;4;17/12/2015;3;850;1068
5295;7;4;5;04/12/2015;3;1300;398
5296;10;14;2;25/08/2014;1;25;643
5297;6;2;1;15/09/2015;3;25.9;86
5298;4;7;1;20/12/2015;3;52.9;981
5299;10;18;6;16/04/2015;2;850;581
5300;3;1;1;12/08/2015;1;25.15;312
5301;6;15;4;21/01/2015;1;98.5;970
5302;11;6;6;03/07/2014;1;550;1107
5303;8;16;3;25/05/2014;2;135;263
5304;2;17;4;08/02/2014;2;1075;365
5305;8;17;4;11/09/2014;2;1075;1490
5306;2;16;1;13/02/2015;3;135;966
5307;8;23;3;21/08/2014;3;300;1325
5308;10;12;4;24/01/2015;1;5.3;730
5309;11;15;4;04/04/2015;3;98.5;377
5310;9;18;1;19/04/2014;3;850;1031
5311;12;19;5;19/05/2015;2;1500;1170
5312;1;12;3;22/11/2014;3;5.3;716
5313;12;17;6;25/01/2014;2;1075;323
5314;4;4;5;07/02/2015;2;1300;1321
5315;2;7;5;21/06/2014;2;52.9;1268
5316;7;2;6;12/11/2014;3;25.9;750
5317;9;15;6;13/11/2015;2;98.5;878
5318;2;8;1;21/03/2014;2;875;176
5319;3;1;1;12/05/2014;3;25.15;903
5320;6;3;5;01/01/2015;1;342.09;1264
5321;12;12;6;13/02/2014;3;5.3;1364
5322;6;10;1;28/07/2014;1;2.15;955
5323;5;16;5;04/08/2015;3;135;1089
5324;1;8;4;14/07/2015;2;875;1469
5325;2;12;4;04/09/2015;3;5.3;835
5326;5;12;4;22/02/2014;3;5.3;410
5327;3;15;5;05/10/2015;1;98.5;1178
5328;2;5;6;07/04/2015;2;2125.99;1467
5329;8;8;3;14/07/2014;3;875;137
5330;10;19;2;04/04/2015;1;1500;1454
5331;9;10;1;22/12/2014;2;2.15;622
5332;10;22;6;08/01/2014;1;1600;877
5333;10;3;6;03/05/2014;2;342.09;1192
5334;11;9;4;24/04/2015;3;12.25;177
5335;9;12;3;09/10/2015;2;5.3;41
5336;7;18;2;20/05/2014;2;850;17
5337;12;17;6;17/02/2014;3;1075;957
5338;10;2;1;18/12/2015;3;25.9;1304
5339;6;12;3;10/02/2015;2;5.3;683
5340;11;11;2;19/02/2015;2;0.5;1440
5341;3;1;4;14/12/2015;2;25.15;981
5342;5;1;2;21/01/2015;2;25.15;1058
5343;6;13;2;01/04/2014;1;3.2;1369
5344;5;2;6;10/01/2015;3;25.9;1082
5345;12;4;2;11/05/2015;1;1300;435
5346;8;21;4;24/10/2015;3;2100;400
5347;10;4;6;09/07/2015;3;1300;987
5348;8;15;4;18/05/2014;3;98.5;1084
5349;2;6;2;08/09/2014;3;550;253
5350;10;22;1;15/05/2015;1;1600;115
5351;7;5;5;04/08/2014;3;2125.99;606
5352;9;19;3;11/01/2014;1;1500;595
5353;1;4;4;18/08/2014;3;1300;1253
5354;5;16;3;06/09/2015;1;135;571
5355;4;23;3;28/12/2014;3;300;275
5356;6;6;4;06/05/2014;1;550;1081
5357;7;19;5;23/06/2015;2;1500;1183
5358;8;17;4;28/03/2015;3;1075;756
5359;2;22;1;12/08/2014;2;1600;1090
5360;6;11;4;26/07/2014;2;0.5;692
5361;2;12;1;03/07/2015;1;5.3;71
5362;9;1;4;08/09/2014;3;25.15;588
5363;10;2;2;07/10/2015;1;25.9;593
5364;4;14;2;26/08/2015;2;25;928
5365;3;4;6;01/04/2014;3;1300;949
5366;11;19;2;10/05/2014;2;1500;433
5367;10;11;3;01/06/2015;1;0.5;447
5368;4;11;2;04/09/2014;3;0.5;889
5369;1;4;2;20/08/2014;2;1300;1285
5370;5;9;3;24/06/2015;1;12.25;1114
5371;2;18;4;03/12/2014;3;850;1113
5372;2;19;4;07/07/2015;2;1500;655
5373;2;14;3;20/04/2014;3;25;1269
5374;1;15;5;26/07/2015;2;98.5;1487
5375;12;3;5;28/05/2015;1;342.09;794
5376;10;18;4;21/07/2015;2;850;1345
5377;12;17;1;04/09/2015;3;1075;1265
5378;4;17;6;27/04/2014;1;1075;937
5379;4;22;3;18/01/2015;1;1600;658
5380;4;9;6;18/02/2015;1;12.25;1282
5381;3;14;1;18/11/2015;3;25;394
5382;2;7;5;18/03/2014;2;52.9;1466
5383;3;10;5;04/05/2014;3;2.15;1432
5384;1;22;1;08/02/2015;2;1600;826
5385;1;2;3;28/01/2014;3;25.9;814
5386;3;7;3;24/07/2015;1;52.9;1272
5387;4;19;1;16/12/2015;1;1500;1027
5388;11;22;1;18/01/2015;3;1600;20
5389;1;2;4;04/10/2015;2;25.9;16
5390;11;17;3;20/09/2015;3;1075;450
5391;12;7;6;10/07/2014;3;52.9;647
5392;5;13;6;11/10/2015;1;3.2;1176
5393;5;10;4;13/12/2014;2;2.15;1285
5394;7;15;5;15/07/2015;2;98.5;1432
5395;8;13;4;09/04/2015;1;3.2;913
5396;6;8;3;11/07/2014;1;875;583
5397;9;17;4;28/06/2015;3;1075;1009
5398;9;9;4;28/09/2014;1;12.25;649
5399;5;6;3;08/08/2015;2;550;1265
5400;10;23;6;01/05/2015;3;300;1069
5401;12;2;4;01/03/2014;1;25.9;327
5402;7;11;4;23/12/2015;3;0.5;30
5403;12;20;1;11/04/2015;2;350;195
5404;6;3;6;07/10/2014;2;342.09;1442
5405;3;9;6;18/12/2014;1;12.25;1239
5406;9;4;2;05/12/2015;2;1300;1106
5407;4;18;3;25/02/2015;3;850;69
5408;3;5;3;08/09/2014;1;2125.99;941
5409;1;13;5;18/11/2014;3;3.2;397
5410;3;14;5;09/06/2014;3;25;343
5411;2;11;2;17/09/2014;2;0.5;1359
5412;7;1;4;23/10/2014;2;25.15;776
5413;2;10;5;15/07/2014;2;2.15;403
5414;7;11;4;16/12/2014;3;0.5;581
5415;9;8;2;28/08/2015;2;875;638
5416;6;9;4;09/02/2015;3;12.25;1179
5417;11;10;6;01/05/2015;3;2.15;134
5418;11;6;1;21/05/2014;1;550;505
5419;3;13;1;22/05/2015;2;3.2;1129
5420;12;13;4;02/04/2014;3;3.2;584
5421;7;13;2;19/08/2015;1;3.2;73
5422;6;22;5;07/11/2015;2;1600;669
5423;2;6;2;06/06/2014;3;550;1438
5424;9;17;5;18/12/2015;1;1075;785
5425;2;10;5;19/05/2014;2;2.15;756
5426;5;7;5;11/08/2014;3;52.9;111
5427;9;9;4;28/01/2014;2;12.25;264
5428;12;19;2;01/03/2014;2;1500;1031
5429;2;13;3;06/02/2015;1;3.2;1387
5430;7;9;5;25/01/2014;1;12.25;1145
5431;10;10;3;16/12/2014;1;2.15;621
5432;8;9;1;08/10/2015;1;12.25;1243
5433;7;1;3;02/09/2014;3;25.15;1063
5434;5;19;5;15/04/2015;2;1500;293
5435;11;22;6;08/06/2014;2;1600;447
5436;12;15;4;15/04/2015;2;98.5;1412
5437;11;6;1;03/11/2014;3;550;581
5438;5;20;3;15/05/2014;3;350;712
5439;11;2;3;10/04/2015;1;25.9;319
5440;10;23;2;07/04/2015;1;300;1487
5441;10;7;6;26/06/2014;2;52.9;844
5442;11;15;5;12/07/2014;2;98.5;1176
5443;4;20;2;08/07/2015;1;350;12
5444;5;9;3;16/04/2015;1;12.25;928
5445;12;9;2;13/01/2014;3;12.25;859
5446;8;3;4;25/04/2015;3;342.09;1436
5447;4;10;3;06/08/2015;1;2.15;1127
5448;11;2;4;06/10/2015;1;25.9;1435
5449;8;12;4;20/03/2015;2;5.3;608
5450;10;14;6;17/09/2015;3;25;718
5451;12;1;6;05/01/2014;2;25.15;1323
5452;8;10;5;11/09/2015;3;2.15;541
5453;8;11;5;03/02/2015;1;0.5;1095
5454;9;18;3;24/06/2015;2;850;1083
5455;10;19;4;23/04/2015;2;1500;144
5456;4;6;2;12/07/2014;2;550;97
5457;10;23;2;04/08/2014;1;300;850
5458;11;17;2;22/01/2015;1;1075;1048
5459;2;13;5;09/12/2014;2;3.2;728
5460;6;12;3;28/10/2014;3;5.3;214
5461;11;3;2;02/04/2014;1;342.09;304
5462;10;13;4;19/04/2015;1;3.2;1092
5463;12;10;3;12/06/2015;2;2.15;524
5464;5;13;2;09/10/2015;2;3.2;232
5465;2;22;5;03/05/2014;1;1600;908
5466;3;17;3;14/11/2015;2;1075;1303
5467;4;7;1;13/08/2015;2;52.9;135
5468;5;17;1;09/12/2015;2;1075;549
5469;11;1;4;11/11/2014;2;25.15;1453
5470;7;14;6;11/11/2015;1;25;585
5471;9;9;3;11/07/2015;1;12.25;1457
5472;1;1;3;26/08/2015;1;25.15;911
5473;12;1;1;17/08/2015;3;25.15;697
5474;9;8;1;23/06/2014;2;875;1077
5475;6;14;3;12/02/2014;2;25;1367
5476;2;21;1;02/07/2015;2;2100;210
5477;11;13;3;10/04/2015;3;3.2;15
5478;7;15;3;25/07/2015;3;98.5;99
5479;1;19;6;12/07/2014;1;1500;1433
5480;10;19;4;23/12/2015;2;1500;725
5481;4;18;3;23/09/2014;1;850;1478
5482;10;13;3;20/02/2014;1;3.2;642
5483;3;23;5;19/11/2014;2;300;1001
5484;12;19;4;27/01/2014;1;1500;1141
5485;8;17;3;06/11/2014;2;1075;346
5486;3;19;1;26/04/2014;3;1500;687
5487;11;17;1;25/12/2015;2;1075;656
5488;4;22;1;15/09/2014;2;1600;790
5489;10;9;6;15/02/2015;3;12.25;30
5490;8;1;4;22/04/2015;2;25.15;358
5491;11;8;5;22/09/2014;3;875;450
5492;7;3;2;02/01/2015;1;342.09;1133
5493;3;9;5;06/11/2015;3;12.25;813
5494;2;2;2;12/10/2015;1;25.9;1297
5495;10;12;2;02/03/2014;3;5.3;597
5496;3;8;5;17/07/2014;1;875;1376
5497;2;1;1;06/06/2014;1;25.15;200
5498;5;9;4;20/08/2015;2;12.25;608
5499;9;9;6;12/06/2015;1;12.25;1021
5500;8;19;5;26/12/2014;1;1500;487
5501;10;20;2;06/09/2014;1;350;1088
5502;9;18;3;03/04/2014;1;850;968
5503;2;12;5;12/04/2015;1;5.3;716
5504;6;6;2;26/07/2014;1;550;1470
5505;9;14;5;27/07/2014;2;25;778
5506;12;3;4;20/05/2015;1;342.09;534
5507;12;7;3;07/10/2015;3;52.9;1226
5508;6;4;1;27/07/2014;1;1300;914
5509;4;7;1;14/01/2014;1;52.9;571
5510;2;3;2;12/07/2014;3;342.09;1213
5511;3;4;3;20/08/2015;3;1300;1079
5512;2;2;5;28/04/2014;2;25.9;1442
5513;7;19;3;18/12/2015;3;1500;215
5514;3;23;6;05/02/2014;3;300;338
5515;8;4;3;10/10/2014;3;1300;1066
5516;9;14;5;26/08/2014;3;25;646
5517;2;23;6;07/09/2014;1;300;603
5518;3;19;5;04/12/2015;1;1500;1154
5519;3;12;5;20/08/2014;3;5.3;210
5520;7;22;1;16/05/2015;2;1600;178
5521;10;15;2;10/01/2015;2;98.5;645
5522;12;20;2;23/04/2015;1;350;1445
5523;10;9;4;26/07/2015;1;12.25;1428
5524;1;14;6;20/12/2014;1;25;773
5525;9;9;3;22/04/2014;2;12.25;939
5526;11;5;4;10/12/2014;3;2125.99;1098
5527;7;20;6;28/11/2015;2;350;1007
5528;4;8;2;18/07/2014;1;875;238
5529;4;9;3;21/12/2015;3;12.25;1238
5530;11;17;2;05/03/2015;3;1075;1254
5531;4;20;3;17/08/2015;2;350;309
5532;11;18;3;24/08/2015;3;850;469
5533;6;9;1;11/01/2015;3;12.25;479
5534;2;1;3;11/06/2014;1;25.15;91
5535;7;4;2;21/09/2014;3;1300;803
5536;3;16;4;04/06/2015;1;135;1134
5537;8;19;5;22/06/2014;2;1500;30
5538;4;15;6;23/04/2015;3;98.5;1444
5539;12;7;3;14/07/2015;3;52.9;1417
5540;5;22;4;07/03/2015;1;1600;151
5541;11;2;3;27/08/2015;3;25.9;1463
5542;12;12;2;16/02/2014;1;5.3;84
5543;9;21;6;25/01/2015;3;2100;1179
5544;9;12;4;01/05/2015;1;5.3;1000
5545;11;3;1;13/03/2014;2;342.09;297
5546;5;11;3;26/07/2014;1;0.5;1021
5547;3;10;5;07/08/2014;2;2.15;622
5548;9;16;3;07/06/2014;1;135;1287
5549;2;2;5;03/02/2014;2;25.9;618
5550;3;9;3;15/01/2014;1;12.25;1136
5551;1;21;4;19/04/2014;3;2100;35
5552;3;11;1;08/02/2014;1;0.5;914
5553;1;10;5;06/10/2014;2;2.15;165
5554;7;16;1;26/02/2015;2;135;713
5555;7;20;4;02/01/2015;2;350;979
5556;7;11;3;03/10/2015;2;0.5;1036
5557;3;17;1;06/09/2015;2;1075;1133
5558;9;23;4;06/08/2014;3;300;1367
5559;2;19;3;01/01/2015;3;1500;787
5560;6;15;1;28/02/2014;3;98.5;38
5561;9;23;6;03/05/2014;1;300;561
5562;4;5;6;25/02/2015;3;2125.99;555
5563;10;17;1;08/11/2014;2;1075;405
5564;9;11;5;17/05/2014;1;0.5;1199
5565;9;4;1;07/12/2014;3;1300;470
5566;7;8;1;08/01/2014;1;875;1264
5567;11;22;3;24/06/2015;2;1600;251
5568;8;16;2;01/04/2015;3;135;976
5569;2;12;5;24/09/2014;2;5.3;318
5570;3;1;5;10/05/2015;3;25.15;764
5571;7;16;6;13/06/2014;3;135;1301
5572;3;15;6;18/12/2015;1;98.5;1238
5573;10;21;6;17/06/2014;1;2100;334
5574;11;2;3;17/06/2015;3;25.9;334
5575;3;10;4;08/10/2014;1;2.15;742
5576;4;7;4;03/10/2014;2;52.9;1272
5577;7;3;6;07/01/2015;3;342.09;891
5578;2;2;1;16/10/2015;3;25.9;1119
5579;1;16;4;03/02/2015;1;135;1077
5580;1;10;4;15/09/2015;2;2.15;574
5581;5;6;1;15/04/2015;1;550;1044
5582;6;12;1;11/12/2014;3;5.3;1311
5583;1;11;6;01/02/2014;1;0.5;261
5584;5;7;6;03/08/2015;2;52.9;767
5585;7;2;1;11/08/2014;2;25.9;301
5586;7;5;1;16/11/2015;2;2125.99;336
5587;11;10;5;02/09/2015;3;2.15;1468
5588;1;5;1;08/12/2015;3;2125.99;624
5589;7;2;6;05/05/2014;2;25.9;507
5590;4;1;1;02/02/2014;1;25.15;1286
5591;3;23;3;15/05/2014;3;300;551
5592;12;11;6;11/06/2014;3;0.5;673
5593;7;9;5;15/10/2015;3;12.25;1483
5594;3;22;5;13/06/2014;2;1600;917
5595;7;20;1;04/09/2014;1;350;829
5596;2;12;3;03/08/2015;1;5.3;768
5597;11;11;5;11/07/2014;1;0.5;661
5598;12;1;6;06/09/2014;2;25.15;268
5599;11;11;1;13/11/2015;2;0.5;552
5600;6;3;3;15/07/2015;1;342.09;442
5601;10;3;4;10/02/2015;1;342.09;363
5602;5;20;2;19/02/2014;3;350;1249
5603;6;23;2;13/01/2014;2;300;963
5604;4;1;4;19/10/2014;1;25.15;1019
5605;10;17;2;18/03/2015;2;1075;29
5606;2;2;1;07/02/2015;1;25.9;873
5607;8;4;2;26/03/2015;2;1300;197
5608;10;15;6;03/06/2015;1;98.5;938
5609;11;21;1;25/01/2015;2;2100;320
5610;9;9;5;08/07/2015;1;12.25;711
5611;10;12;5;08/02/2014;1;5.3;1165
5612;2;1;3;24/04/2014;2;25.15;1147
5613;8;19;2;07/07/2015;3;1500;1295
5614;10;9;3;11/04/2015;1;12.25;864
5615;2;2;4;06/06/2014;3;25.9;848
5616;3;16;3;11/09/2015;3;135;678
5617;11;22;4;01/03/2015;1;1600;1350
5618;8;22;6;14/10/2014;1;1600;595
5619;10;21;6;05/12/2015;1;2100;374
5620;4;6;5;06/09/2015;3;550;956
5621;5;4;2;01/01/2014;1;1300;240
5622;4;14;6;01/05/2015;2;25;495
5623;3;23;1;12/08/2015;2;300;1333
5624;6;5;2;25/03/2015;1;2125.99;1110
5625;6;9;5;02/01/2015;3;12.25;110
5626;11;14;3;20/02/2014;3;25;925
5627;11;5;1;09/09/2014;2;2125.99;810
5628;11;21;3;22/11/2014;2;2100;31
5629;12;12;5;18/11/2014;3;5.3;553
5630;10;11;3;19/05/2015;1;0.5;1334
5631;7;10;4;14/12/2015;3;2.15;175
5632;12;16;6;18/01/2014;1;135;1203
5633;3;18;4;09/08/2015;2;850;1235
5634;3;19;5;25/10/2015;3;1500;645
5635;11;2;3;25/01/2014;3;25.9;391
5636;9;21;5;01/11/2015;3;2100;491
5637;11;8;2;23/12/2014;2;875;284
5638;8;9;5;20/04/2015;2;12.25;1269
5639;6;18;1;10/09/2015;3;850;1500
5640;4;10;2;09/08/2014;2;2.15;921
5641;4;1;2;12/06/2014;2;25.15;573
5642;9;4;4;19/07/2015;2;1300;578
5643;12;3;1;27/09/2014;3;342.09;308
5644;6;19;6;09/05/2015;1;1500;833
5645;2;11;6;14/12/2015;3;0.5;720
5646;1;16;2;19/06/2015;3;135;1029
5647;4;21;6;02/09/2015;3;2100;1185
5648;1;6;4;11/01/2014;2;550;1006
5649;1;10;6;21/07/2015;1;2.15;732
5650;4;15;4;10/03/2014;3;98.5;313
5651;9;22;5;22/09/2014;1;1600;62
5652;2;8;4;19/09/2014;2;875;1266
5653;9;12;1;17/01/2015;3;5.3;811
5654;9;23;4;05/02/2014;2;300;134
5655;4;5;3;04/03/2014;2;2125.99;598
5656;8;12;1;28/12/2015;3;5.3;1355
5657;6;11;5;28/09/2014;2;0.5;1394
5658;1;20;4;18/04/2014;1;350;182
5659;1;20;1;06/11/2015;1;350;389
5660;3;7;5;16/05/2015;2;52.9;373
5661;7;19;2;27/03/2015;3;1500;1355
5662;3;10;3;19/01/2014;3;2.15;785
5663;8;2;1;20/09/2015;1;25.9;1375
5664;2;22;1;09/05/2015;2;1600;1205
5665;11;17;3;06/05/2014;1;1075;588
5666;4;23;4;15/04/2014;2;300;1083
5667;9;8;1;20/08/2014;2;875;522
5668;6;12;2;10/11/2015;1;5.3;1436
